status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,zz_reps,layout
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6,3,789,2,199,225,0.0157999999999999,0.9313333333333332,0.9271444898470402,0.9379398828495944,0.7020728433695325,0.9565909434868152,0.927130138186528,682.7808884388069,4.94287436187733,687.7237628006842,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6,4,1024,0,199,225,0.0157999999999999,0.9446666666666668,0.9217901147589748,0.9484935622077232,0.7336234824377313,0.9680303101466974,0.9213594805888726,1417.0117789078504,5.199021452921443,1422.2108003607718,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,0,42,1,563,225,0.0534261067708333,0.9393333333333334,0.9410940459975264,0.9448451180699294,0.7332821082108502,0.9738387111925226,0.9410915479397864,1532.4185380249985,3.7013924649218097,1536.11993048992,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,1,123,2,563,225,0.0534261067708333,0.9466666666666668,0.9387847760399544,0.950743072881602,0.7517929125127727,0.9840725606542148,0.938734592149808,1532.767114975024,3.8086277678376064,1536.5757427428616,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,2,456,0,563,225,0.0534261067708333,0.94,0.947818326992626,0.9456136363636364,0.7402092726024392,0.9714433328636514,0.9477694199153917,1939.169895736035,2.2601886549964547,1941.4300843910316,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,3,789,1,563,225,0.0534261067708333,0.9433333333333334,0.9242324612903732,0.9474904304390191,0.7315012789460575,0.9626028734102569,0.9239330601376826,1929.982153597055,4.451813032035716,1934.4339666290907,2,worst_healthy_path
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,4,1024,2,563,225,0.0534261067708333,0.9386666666666666,0.918478856480829,0.9434779349957972,0.7140108209737575,0.9721791680365726,0.918142308660596,1938.179958406952,2.973931964021176,1941.1538903709732,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,6,0,42,0,135,150,0.0157999999999999,0.9913333333333332,0.9608015418627064,0.9912068615479936,0.9489080106657378,0.9902912121040344,0.9600606522419408,228.9161710569169,1.2431294390698897,230.15930049598683,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,6,1,123,1,135,150,0.0157999999999999,0.9913333333333332,0.9889539347903388,0.991451118978247,0.9516760579317576,0.9951249929142338,0.9889495648608608,245.8377748610219,0.7972506200894713,246.63502548111137,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,6,2,456,2,135,150,0.0157999999999999,0.99,0.9538085348696992,0.9898201834862386,0.9408720847925413,0.989399693894904,0.9527597048233044,252.24196037300865,0.0521888460498303,252.29414921905845,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,6,3,789,0,135,150,0.0157999999999999,0.9893333333333332,0.962824206007699,0.9892655321236412,0.9374919349198704,0.9884051099968564,0.9622669115594428,356.6647858839715,1.117838553036563,357.78262443700805,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,6,4,1024,1,135,150,0.0157999999999999,0.9893333333333332,0.981592467959454,0.989462690619485,0.9400981017188348,0.9913991682598904,0.9815458693165126,365.7105884100311,0.8303914980497211,366.5409799080808,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,0,42,2,381,150,0.0534261067708333,0.99,0.9475524475524476,0.9897507298268292,0.9409137914122544,0.9958773724433267,0.946099833582532,408.6634897328913,0.0564960559131577,408.7199857888045,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,1,123,0,381,150,0.0534261067708333,0.9906666666666668,0.9666891693420804,0.990607340608186,0.9453207647600348,0.9958103797455308,0.966235083447203,723.6851240899414,0.8360990959918126,724.5212231859332,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,2,456,1,381,150,0.0534261067708333,0.9893333333333332,0.944055944055944,0.9890485415818748,0.936889770192578,0.9981190511772678,0.9423968846042988,714.1538339089602,0.8192661120556295,714.9731000210159,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,3,789,2,381,150,0.0534261067708333,0.9933333333333332,0.965034965034965,0.9932247972929836,0.9608674205030172,0.9853801320271476,0.9644013324700096,727.6735544849653,0.0555446230573579,727.7290991080226,2,worst_healthy_path
