status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,2,456,0,249,372,0.012177777777777777,0.9733333333333334,0.9404411764705882,0.9738221943438349,0.8491504451985009,0.9795588235294118,0.9395712413899538,2626.073321221047,0.12001328205224127,2626.1933345030993
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,3,789,1,249,372,0.012177777777777777,0.9746666666666667,0.915546218487395,0.9744171740810755,0.8476275294220028,0.968172268907563,0.9126561107397398,2566.446088308934,1.1700614679139107,2567.616149776848
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,4,1024,2,249,372,0.012177777777777777,0.976,0.9226890756302522,0.9758437081018961,0.8564615134993689,0.9893067226890756,0.9203579866168445,2616.979691257002,1.1028979959664866,2618.0825892529683
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,5,2048,0,249,372,0.012177777777777777,0.9733333333333334,0.9276260504201681,0.9735014900398958,0.8445328184509575,0.9662394957983195,0.9259222066529722,2562.8533646510914,8.91054556297604,2571.7639102140674
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,6,3072,1,249,372,0.012177777777777777,0.9826666666666667,0.9519957983193277,0.9827217551495415,0.8982636143497057,0.9814285714285714,0.9512486265849911,2154.6526064459467,1.2826182059943676,2155.935224651941
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,7,4096,2,249,372,0.012177777777777777,0.976,0.9226890756302522,0.9758437081018961,0.8564615134993689,0.9773319327731094,0.9203579866168445,2517.3669262081385,0.13208236696664244,2517.499008575105
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,8,5120,0,249,372,0.012177777777777777,0.972,0.926890756302521,0.9722627556673245,0.8379043759233724,0.978172268907563,0.9252299282708418,2928.345225603087,1.19681034097448,2929.5420359440614
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,3,10,9,6144,1,249,372,0.012177777777777777,0.9733333333333334,0.8955882352941177,0.9726032252348042,0.8357699949679752,0.9648949579831932,0.8904724456548828,2867.2300661480986,0.44614061107859015,2867.676206759177
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,0,42,2,509,390,0.04147699311023622,0.976,0.8778361344537815,0.9745911477869468,0.8504239094043609,0.9696638655462184,0.8694995179784206,2600.2566197159467,1.730948174954392,2601.987567890901
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,1,123,0,509,390,0.04147699311023622,0.968,0.8413865546218487,0.9655652173913043,0.7962434310187911,0.9559243697478992,0.8268600117260458,3355.4343966350425,1.4594522711122409,3356.8938489061547
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,2,456,1,509,390,0.04147699311023622,0.9733333333333334,0.8763655462184874,0.9719877082322498,0.8330471502868797,0.973844537815126,0.8682180146762698,3350.9312643739395,1.279855401138775,3352.2111197750783
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,3,789,2,509,390,0.04147699311023622,0.9786666666666667,0.9113445378151261,0.9780825801878433,0.8690587626910756,0.9744117647058823,0.9075778087809313,3356.3495436910307,1.7379045380512252,3358.087448229082
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,4,1024,0,509,390,0.04147699311023622,0.968,0.8349789915966386,0.9652716524810518,0.7962727766774027,0.9752310924369748,0.8188047242600571,3280.2410225069616,0.13176409690640867,3280.372786603868
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,5,2048,1,509,390,0.04147699311023622,0.9666666666666667,0.8406512605042017,0.9642792217780681,0.7872629194402451,0.9617226890756303,0.8262500079456896,3224.8667177380994,0.43822370702400804,3225.3049414451234
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,6,3072,2,509,390,0.04147699311023622,0.9733333333333334,0.8635504201680673,0.9715402856757637,0.8326619894349766,0.9748739495798319,0.852936105461599,3308.0768879440147,0.9491555700078607,3309.0260435140226
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,7,4096,0,509,390,0.04147699311023622,0.9813333333333333,0.9,0.9803913957625747,0.885359628326106,0.9731932773109243,0.8944271909999159,3295.1316358391196,1.648069181945175,3296.7797050210647
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,8,5120,1,509,390,0.04147699311023622,0.9733333333333334,0.8763655462184874,0.9719877082322498,0.8330471502868797,0.9695378151260503,0.8682180146762698,3189.4475409969455,0.19632649596314877,3189.6438674929086
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,10,9,6144,2,509,390,0.04147699311023622,0.9693333333333334,0.8357142857142856,0.9665740895241981,0.8058917368770788,0.957563025210084,0.8194074514114278,3264.7236150050303,1.3052463990170509,3266.0288614040473
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,0,42,0,237,474,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9956938271604938,0.8326663997864531,319.3492545170011,0.9989758779993281,320.3482303950004
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,1,123,1,237,474,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9960098765432099,0.8326663997864531,324.44544010201935,0.07564072194509208,324.52108082396444
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,2,456,2,237,474,,0.9653333333333334,0.8266666666666667,0.9620264441110277,0.7931590533305228,0.9932641975308643,0.8082903768654761,324.4087420220021,0.3396748850354925,324.7484169070376
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,3,789,0,237,474,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9917827160493828,0.8326663997864531,324.71637558203656,0.3178361450554803,325.03421172709204
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,4,1024,1,237,474,,0.964,0.8200000000000001,0.9604017216642754,0.7844645405527362,0.9953777777777778,0.8,324.2168435229687,0.5612695559393615,324.77811307890806
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,5,2048,2,237,474,,0.9773333333333334,0.8866666666666667,0.976025653013294,0.8685247607959182,0.9952987654320987,0.8793937305515279,316.76104659901466,1.121852366020903,317.88289896503557
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,6,3072,0,237,474,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.995753086419753,0.8326663997864531,320.5470565429423,1.0364951479714364,321.58355169091374
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,7,4096,1,237,474,,0.976,0.88,0.9745215311004785,0.8603834844182797,0.9956148148148148,0.8717797887081347,327.1023116540164,0.06799332005903125,327.1703049740754
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,8,5120,2,237,474,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9947654320987654,0.8326663997864531,326.5401160439942,0.5612055149395019,327.1013215589337
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,10,9,6144,0,237,474,,0.972,0.86,0.9699353722456874,0.8356290217967334,0.9968395061728396,0.848528137423857,525.9228623160161,0.08912758401129395,526.0119899000274
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,0,42,1,251,474,0.012177777777777777,0.992,0.9718518518518519,0.9919518631057093,0.9551298395237828,0.9992888888888889,0.9715254646148302,1366.9453687509522,0.052134518045932055,1366.9975032689981
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,1,123,2,251,474,0.012177777777777777,0.992,0.9718518518518519,0.9919518631057093,0.9551298395237828,0.9994469135802468,0.9715254646148302,1367.6453902190551,0.03537145699374378,1367.6807616760489
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,2,456,0,251,474,0.012177777777777777,0.9853333333333333,0.9622222222222223,0.985376462329221,0.9190234446584884,0.9959308641975309,0.9617884575295323,1614.1245336160064,0.03325565904378891,1614.1577892750502
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,3,789,1,251,474,0.012177777777777777,0.9826666666666667,0.942962962962963,0.9825090124741693,0.9021917140637609,0.9967407407407407,0.9416560143612507,1614.6693464099662,0.03607640799600631,1614.7054228179622
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,4,1024,2,251,474,0.012177777777777777,0.9933333333333333,0.9725925925925926,0.9932726971054497,0.9625389859074907,0.999367901234568,0.9722469838116569,1506.5117075010203,0.06294807209633291,1506.5746555731166
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,5,2048,0,251,474,0.012177777777777777,0.9866666666666667,0.962962962962963,0.9866666666666667,0.9259259259259259,0.9981432098765433,0.9625070145647874,1655.5478740030667,0.07363940798677504,1655.6215134110535
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,6,3072,1,251,474,0.012177777777777777,0.9893333333333333,0.9585185185185185,0.9892029703971996,0.9397348497116318,0.9990320987654321,0.9577442633991989,1650.7078207730083,0.07418872101698071,1650.7820094940253
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,7,4096,2,251,474,0.012177777777777777,0.9893333333333333,0.9585185185185185,0.9892029703971996,0.9397348497116318,0.9991111111111111,0.9577442633991989,1681.0021510369843,0.055727183003909886,1681.0578782199882
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,8,5120,0,251,474,0.012177777777777777,0.988,0.9459259259259258,0.9877372443326755,0.931812630383357,0.9981234567901236,0.9444627449207352,1932.324919768027,0.033360440051183105,1932.3582802080782
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,0,10,9,6144,1,251,474,0.012177777777777777,0.9933333333333333,0.9785185185185186,0.9933134292768468,0.9627689054936828,0.9991703703703704,0.9783432708183541,1926.7182499839691,0.0820651319809258,1926.80031511595
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,0,42,2,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8747259259259259,0.0,1896.5723852120573,0.11063045100308955,1896.6830156630604
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,1,123,0,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9115259259259259,0.0,2608.6193016410107,0.037818835000507534,2608.657120476011
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,2,456,1,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.862320987654321,0.0,2570.6551182919648,0.10446937498636544,2570.759587666951
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,3,789,2,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8480296296296296,0.0,2580.4845593350474,0.0995424120919779,2580.5841017471394
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,4,1024,0,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8713086419753086,0.0,2515.723009878071,0.08132101397495717,2515.804330892046
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,5,2048,1,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8621234567901235,0.0,2523.6391931260005,0.06506597495172173,2523.704259100952
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,6,3072,2,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8553777777777777,0.0,2569.2449522719253,0.05946889705955982,2569.304421168985
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,7,4096,0,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8869728395061728,0.0,2561.4573246809887,0.0877677280222997,2561.545092409011
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,8,5120,1,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8638024691358024,0.0,2611.165177854011,0.053849042975343764,2611.219026896986
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,10,9,6144,2,727,474,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.8686814814814815,0.0,2611.8438028510427,0.038351934985257685,2611.882154786028
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,0,42,0,195,372,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9956938271604938,0.8326663997864531,328.2376614600653,0.34152778005227447,328.57918924011756
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,1,123,1,195,372,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9960098765432099,0.8326663997864531,325.86624080094043,1.0329478700878099,326.89918867102824
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,2,456,2,195,372,,0.9653333333333334,0.8266666666666667,0.9620264441110277,0.7931590533305228,0.9932641975308643,0.8082903768654761,328.23111732502,0.0663869259878993,328.2975042510079
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,3,789,0,195,372,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9917827160493828,0.8326663997864531,322.16161987301894,1.1409001669380814,323.302520039957
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,4,1024,1,195,372,,0.964,0.8200000000000001,0.9604017216642754,0.7844645405527362,0.9953975308641976,0.8,323.1922065060353,0.38498667592648417,323.5771931819618
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,5,2048,2,195,372,,0.9773333333333334,0.8866666666666667,0.976025653013294,0.8685247607959182,0.9952987654320987,0.8793937305515279,323.193581855041,0.37328178994357586,323.56686364498455
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,6,3072,0,195,372,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.995753086419753,0.8326663997864531,327.92381627403665,0.8646857149433345,328.78850198898
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,7,4096,1,195,372,,0.976,0.88,0.9745215311004785,0.8603834844182797,0.9956148148148148,0.8717797887081347,327.35206788301,1.1453895749291405,328.49745745793916
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,8,5120,2,195,372,,0.9693333333333334,0.8466666666666667,0.9668132889069857,0.8188327704831995,0.9947654320987654,0.8326663997864531,328.42245927406475,0.36193601798731834,328.78439529205207
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,10,9,6144,0,195,372,,0.972,0.86,0.9699353722456874,0.8356290217967334,0.9968395061728396,0.848528137423857,572.5635009399848,0.04303823004011065,572.6065391700249
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,0,42,1,245,372,0.012177777777777777,0.988,0.9637037037037037,0.9879641726983244,0.9329618186362932,0.9990518518518519,0.9632250355632388,1362.4806783830281,0.055981231038458645,1362.5366596140666
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,1,123,2,245,372,0.012177777777777777,0.9866666666666667,0.9451851851851851,0.9864183874139626,0.9241769147331992,0.9992888888888889,0.9437618448279663,1363.2016555799637,0.037003978970460594,1363.2386595589342
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,2,456,0,245,372,0.012177777777777777,0.98,0.9296296296296296,0.9796920727827968,0.8861418804606043,0.9950814814814815,0.9274949668759648,1708.1916512179887,0.09251286403741688,1708.284164082026
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,3,789,1,245,372,0.012177777777777777,0.9786666666666667,0.922962962962963,0.9782694198623402,0.8780449555951028,0.9960296296296296,0.9203327363942958,1744.293758839951,0.08860701799858361,1744.3823658579495
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,4,1024,2,245,372,0.012177777777777777,0.9826666666666667,0.9192592592592592,0.9820508618821329,0.9004158507287632,0.9990320987654322,0.9158359872573012,1783.9776395289227,0.056181896943598986,1784.0338214258663
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,5,2048,0,245,372,0.012177777777777777,0.984,0.9496296296296296,0.9839037262114185,0.9101472725132436,0.9978271604938271,0.948657270716854,1634.3492962419987,0.06495430995710194,1634.4142505519558
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,6,3072,1,245,372,0.012177777777777777,0.984,0.9318518518518519,0.9835964239042502,0.9084468991340325,0.9985975308641974,0.9295691289151651,1621.2496347109554,0.11999748693779111,1621.3696321978932
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,7,4096,2,245,372,0.012177777777777777,0.9866666666666667,0.9451851851851851,0.9864183874139626,0.9241769147331992,0.9989925925925925,0.9437618448279663,1649.7352663570782,0.04143242700956762,1649.7766987840878
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,8,5120,0,245,372,0.012177777777777777,0.98,0.9059259259259259,0.9791464727335042,0.8844417595145313,0.9979259259259259,0.9011816659596046,1901.5965921659954,0.07557545404415578,1901.6721676200395
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeKolkataV2,full,3,10,9,6144,1,245,372,0.012177777777777777,0.9893333333333333,0.9585185185185185,0.9892029703971996,0.9397348497116318,0.9987358024691357,0.9577442633991989,1897.6515306159854,0.07104150694794953,1897.7225721229333
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,0,42,2,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9463604938271605,0.0,1918.9470721890684,0.050559777999296784,1918.9976319670677
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,1,123,0,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9540345679012345,0.0,2451.8706745200325,0.08016799204051495,2451.950842512073
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,2,456,1,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9135111111111112,0.0,2443.814668940031,0.10752660594880581,2443.92219554598
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,3,789,2,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9047012345679012,0.0,2464.19402417494,0.04123106796760112,2464.2352552429074
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,4,1024,0,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9486617283950617,0.0,2431.479097482981,0.092904057004489,2431.5720015399856
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,5,2048,1,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9206617283950617,0.0,2454.8038524650037,0.06079857097938657,2454.864651035983
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,6,3072,2,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9340740740740742,0.0,2455.5015796780353,0.03812756109982729,2455.539707239135
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,7,4096,0,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9368395061728395,0.0,2414.487694151001,0.0817580659640953,2414.569452216965
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,8,5120,1,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.9272987654320988,0.0,2445.3137832960347,0.03877158707473427,2445.3525548831094
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,3,10,9,6144,2,505,390,0.04147699311023622,0.9,0.5,0.8526315789473683,0.0,0.941846913580247,0.0,2438.5211064699106,0.07632684498094022,2438.5974333148915
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,0,42,0,239,474,,0.9946666666666667,0.9851851851851852,0.9946666666666667,0.9703703703703703,0.998874074074074,0.9851138932712549,399.1885620941175,1.9068018370307982,401.0953639311483
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,1,123,1,239,474,,0.9746666666666667,0.9503703703703703,0.9751654011600608,0.8659387355399445,0.9958123456790124,0.9498849832908621,399.4382405660581,1.918797479942441,401.3570380460005
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,2,456,2,239,474,,0.976,0.9748148148148148,0.9768986417409085,0.8809292730814589,0.996958024691358,0.9748136890683583,380.08810387493577,3.3414032900473103,383.4295071649831
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,3,789,0,239,474,,0.9666666666666667,0.94,0.9676684649246913,0.8285751897411828,0.9943703703703703,0.9394087975364553,396.5548274089815,2.581497547100298,399.1363249560818
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,4,1024,1,239,474,,0.9773333333333334,0.9459259259259258,0.9775303142786439,0.8764825995924929,0.9952000000000001,0.945110875982937,392.0333310639253,3.2436572150327265,395.276988278958
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,5,2048,2,239,474,,0.9893333333333333,0.9703703703703703,0.9893333333333333,0.9407407407407408,0.9964246913580247,0.9700808162846314,396.84890521899797,1.9219791360665113,398.7708843550645
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,6,3072,0,239,474,,0.9733333333333334,0.9614814814814815,0.9742014061894481,0.8646700202594716,0.9972345679012345,0.9613673389989006,389.00939757889137,2.772427565068938,391.7818251439603
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,7,4096,1,239,474,,0.9866666666666667,0.9807407407407407,0.986893315018315,0.9293255422121506,0.9981234567901234,0.9807127667488568,393.4313570240047,1.6696846728445962,395.1010416968493
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,8,5120,2,239,474,,0.9893333333333333,0.9644444444444444,0.9892691508076122,0.9401356505202697,0.9971555555555556,0.9639425217227349,394.3215422240319,1.0186952330404893,395.34023745707236
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,ideal,full,0,10,9,6144,0,239,474,,0.9773333333333334,0.9577777777777778,0.9777795694590019,0.8801811489534305,0.9972345679012345,0.957465790898422,187.08393059205264,0.08135353308171034,187.16528412513435
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,0,42,1,255,474,0.012177777777777777,0.996,0.9859259259259259,0.995988057566108,0.9776724489223776,0.9997827160493827,0.9858455041357603,1968.7716439219657,0.8786847069859505,1969.6503286289517
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,1,123,2,255,474,0.012177777777777777,0.9786666666666667,0.9703703703703703,0.9792537313432835,0.8902914140362849,0.9983604938271604,0.9703149545952134,1970.0077828050125,0.08563261013478041,1970.0934154151473
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,2,456,0,255,474,0.012177777777777777,0.9826666666666667,0.9844444444444445,0.9831876017608394,0.9122696533514033,0.9983802469135803,0.984441936289757,2371.8365226609167,0.10135818994604051,2371.9378808508627
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,3,789,1,255,474,0.012177777777777777,0.972,0.9548148148148148,0.9728415105367406,0.856473344277923,0.9966222222222222,0.9545731383939158,2406.680826128111,0.9978387489682063,2407.6786648770794
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,4,1024,2,255,474,0.012177777777777777,0.98,0.9651851851851851,0.9803937377579427,0.8944235623669163,0.9976493827160493,0.9650075161224598,2314.750401308993,0.5742855980060995,2315.324686906999
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,5,2048,0,255,474,0.012177777777777777,0.9893333333333333,0.9703703703703703,0.9893333333333333,0.9407407407407408,0.998558024691358,0.9700808162846314,2439.7717593780253,8.160194874042645,2447.931954252068
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,6,3072,1,255,474,0.012177777777777777,0.976,0.9688888888888889,0.9767812655705033,0.878549153810988,0.9981827160493828,0.9688481133111974,2443.51817144698,0.06800680700689554,2443.586178253987
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,7,4096,2,255,474,0.012177777777777777,0.9893333333333333,0.9822222222222223,0.9894560120414503,0.9425077459502471,0.9989333333333333,0.9821820001819833,2433.939957852941,0.5540428099920973,2434.494000662933
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,8,5120,0,255,474,0.012177777777777777,0.9946666666666667,0.9851851851851852,0.9946666666666667,0.9703703703703703,0.9992296296296296,0.9851138932712549,2700.9649175041122,0.8627310289302841,2701.8276485330425
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,10,9,6144,1,255,474,0.012177777777777777,0.984,0.9792592592592593,0.9843573732762361,0.9166025535446419,0.9989925925925925,0.9792413289107612,2756.499609548133,0.145266966894269,2756.644876515027
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,10,0,42,2,731,474,0.04147699311023622,0.968,0.8874074074074074,0.9671928478085005,0.8149532216931372,0.9941333333333333,0.8816706924223711,2804.238964201999,1.2555166080128402,2805.4944808100117
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,10,1,123,0,731,474,0.04147699311023622,0.964,0.8970370370370371,0.9638925180949732,0.7988299277780402,0.9822419753086421,0.8931232478233164,3471.1064118701033,0.16022903402335942,3471.2666409041267
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,10,2,456,1,731,474,0.04147699311023622,0.9613333333333334,0.8896296296296297,0.9612178898057118,0.7839263843493454,0.9806222222222222,0.8851030490329402,3415.4825615950394,1.094196678022854,3416.5767582730623
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,10,3,789,2,731,474,0.04147699311023622,0.952,0.8548148148148148,0.9514133667873982,0.7271938497768524,0.9784296296296296,0.8461386513355542,3527.737481704098,1.3478490740526468,3529.085330778151
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,10,4,1024,0,731,474,0.04147699311023622,0.9573333333333334,0.845925925925926,0.9556662197535593,0.748250442921612,0.9794567901234568,0.8343845221863824,3518.937352044042,0.1593385060550645,3519.0966905500973
