dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,8,4096,0,0.99,0.9897507298268292,0.9409137914122544,367.3567350959638,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.9953333333333333,0.9952807936150397,0.9727117770954385,378.23006144806277,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,9,5120,2,0.9953333333333333,0.9952807936150397,0.9727117770954385,379.28321172401775,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.9946666666666667,0.9945977654320335,0.9687739754174306,358.3988132799277,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,10,6144,1,0.9946666666666667,0.9945977654320335,0.9687739754174306,390.19228984892834,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.9986666666666667,0.9986624627490026,0.99225142905928,390.8269829179626,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,11,7168,0,0.9986666666666667,0.9986624627490026,0.99225142905928,378.45024812291376,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.9933333333333333,0.9932247972929835,0.9608674205030172,390.61368607589975,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,12,8192,2,0.9933333333333333,0.9932247972929835,0.9608674205030172,390.21491358592175,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.9913333333333333,0.9911476417483018,0.9489280789420477,367.46857227000874,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,13,9216,1,0.9913333333333333,0.9911476417483018,0.9489280789420477,396.9569068909623,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.996,0.9959615546218488,0.9766394448969591,392.17671275907196,179,306,225
