dataset,model,composition,n_maps,noise_level,num_qubits,n_runs,accuracy_mean,accuracy_std,accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,total_time_mean,total_time_std,total_time_ci95
IoT_Original_Distribution,QVE,4map,4,0.01,6,10,0.9306666666666666,0.010822929477231923,0.006708121188271955,0.9376421245597234,0.008672409688403288,0.005375215213823245,0.7052501155424771,0.029438628523304897,0.018246250995747573,482.87364887990225,13.008967279817263,8.063041455722198
IoT_Original_Distribution,QVE,4map,4,0.05,6,10,0.9239333333333335,0.021692463275593286,0.0134451280340446,0.895611892929638,0.03732899471930301,0.02313675063116948,0.3451466272276905,0.2609240250112848,0.16172238619770266,485.04662566820116,17.752767066406893,11.003279025253203
IoT_Original_Distribution,QWE,2map,2,0.0,6,10,0.953,0.005481731726019546,0.0033976125241406605,0.9558517032251951,0.004631107515886708,0.002870390176507977,0.768172699531141,0.01942030992930505,0.012036832799625554,805.8420159709992,67.03644187786827,41.54961714324153
IoT_Original_Distribution,QWE,2map,2,0.002,6,10,0.952,0.004565030796483149,0.0028294354015170674,0.9550196413272272,0.003948868210798874,0.002447533874287838,0.7650653554024207,0.018276964604257633,0.011328180025291495,631.6454914652993,42.401166645766,26.280515361600557
IoT_Original_Distribution,QWE,2map,2,0.01,6,10,0.9380666666666666,0.006743629824499292,0.004179745068722026,0.9435036643712065,0.005688343106735891,0.0035256715846415255,0.7230316774059948,0.024936995797893314,0.015456110125784591,616.8895418856006,8.714958526024413,5.401587256603626
IoT_Original_Distribution,QWE,2map,2,0.05,6,10,0.906,0.0,0.0,0.8613179433368311,0.0,0.0,0.0,0.0,0.0,629.8587759263021,95.61158933064252,59.2606770267229
IoT_Original_Distribution,QWE,3map,3,0.0,6,10,0.9527999999999999,0.00564636887578926,0.0034996556867677706,0.9558253506105491,0.004813668807357085,0.002983542837259116,0.7703392581848074,0.02083172314678108,0.012911635775056154,970.9612752507994,73.34511236635433,45.459771622457716
IoT_Original_Distribution,QWE,3map,3,0.002,6,10,0.9534666666666667,0.004605954278411251,0.0028548000384018657,0.9564760569226823,0.0039280830402630305,0.0024346510921199735,0.7743982882945155,0.01772396744143365,0.010985428832761079,693.882908277303,87.02623241908606,53.93941768298941
IoT_Original_Distribution,QWE,3map,3,0.01,6,10,0.9413333333333334,0.006206328908341738,0.003846722510667231,0.9462856297613838,0.005075101503998911,0.0031455805013998086,0.7347997954642269,0.01937968021682895,0.012011650242933514,672.4900831064027,15.660595247901478,9.706537497486073
IoT_Original_Distribution,QWE,3map,3,0.05,6,10,0.9402666666666665,0.008044321668799108,0.00498592222607256,0.9452149240892826,0.0066647379455638004,0.004130847375562049,0.727397889586242,0.026279358756160383,0.016288115307158627,721.1112421545956,95.99555801502213,59.4986632829152
IoT_Original_Distribution,QWE,4map,4,0.0,6,10,0.9525333333333332,0.0036622869465693718,0.002269908966467468,0.9556958164875955,0.003235467516279708,0.002005363542798631,0.7714442996561943,0.016526260364641294,0.010243082295617333,1267.6246868479989,165.29306146131526,102.4497009054314
