dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,16,13312,1,0.8373333333333334,0.839627308063367,0.6660755150256489,226.20635790098459,0.37603337597101927,226.5823912769556
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,17,14336,2,0.8666666666666667,0.8673566231760355,0.7148903740578689,214.65561949415132,1.01868479186669,215.674304286018
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,18,15360,0,0.8973333333333333,0.8968963596539815,0.7759004812192195,227.77050603879616,1.109855969902128,228.88036200869828
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,19,16384,1,0.8706666666666667,0.8716691822755653,0.7260515413937646,227.4325977070257,1.0401422609575093,228.47273996798322
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,20,17408,2,0.882,0.8776448494533765,0.7449140326745637,230.71204972080886,0.05212390096858144,230.76417362177745
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,21,18432,0,0.86,0.861601957070707,0.7081895470246603,220.43010759586468,0.7413743636570871,221.17148195952177
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,22,19456,1,0.854,0.8562663090496073,0.7049721356777204,228.83442267915234,0.052101085893809795,228.88652376504615
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,23,20480,2,0.868,0.8687760404073481,0.7181651057231488,226.68854250572622,0.7517735501751304,227.44031605590135
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,24,21504,0,0.848,0.8498521881487231,0.6840943654972539,214.20405184989795,1.4002669071778655,215.60431875707582
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,25,22528,1,0.8473333333333334,0.8488153605648151,0.6785953446150682,227.96102562593296,1.0582995722070336,229.01932519814
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,26,23552,2,0.8846666666666667,0.884643501238614,0.750014269782468,228.65499621117488,0.36721710907295346,229.02221332024783
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,27,24576,0,0.862,0.8633006938336752,0.7093982287057555,227.80782470898703,0.4040100169368088,228.21183472592384
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,28,25600,1,0.836,0.8380763420540549,0.6596403219268341,226.71171102207154,0.09260164387524128,226.80431266594678
