dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,12,8192,2,0.9506666666666667,0.953477052538338,0.7524267817902149,276.1135588119505,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.9626666666666667,0.9638652194283929,0.7977266593203619,276.7472065979382,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,13,9216,1,0.956,0.957979938439941,0.7705172582413702,191.95601356599946,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.96,0.9615982731742415,0.7883518137678861,269.7967050380539,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,14,10240,0,0.9686666666666667,0.9692817694789937,0.8243248278795551,268.01720119907986,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.96,0.9616998626373626,0.7901542016194781,201.17945397202857,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,15,11264,2,0.9626666666666667,0.9638652194283929,0.7977266593203619,265.4376531119924,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.9446666666666667,0.9486105873320623,0.7359341918993468,266.0571795779979,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,16,12288,1,0.9446666666666667,0.9486105873320623,0.7359341918993468,197.3190735829994,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.95,0.9527904833167758,0.7478659806542033,267.71205953799654,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,17,13312,0,0.95,0.9527904833167758,0.7478659806542033,273.9974550639745,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.9686666666666667,0.9697970150625762,0.8330112268534177,255.46851288701873,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,18,14336,2,0.9546666666666667,0.9573529970495248,0.7754009734327173,254.84861375100445,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.9446666666666667,0.948725949722807,0.7382501928382417,272.93176885601133,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,19,15360,1,0.958,0.9601459194447399,0.7859891074815686,263.8843249849742,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.9553333333333334,0.9570607093764544,0.7621035520981367,205.33249201695435,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,20,16384,0,0.9553333333333334,0.9570607093764544,0.7621035520981367,269.79784566292074,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.9433333333333334,0.9472524432247766,0.7268157963603983,265.1447035310557,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,21,17408,2,0.9433333333333334,0.9472524432247766,0.7268157963603983,205.87344101595227,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.9686666666666667,0.9694588081461221,0.8271205771613618,272.9810932080727,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,22,18432,1,0.9686666666666667,0.9694588081461221,0.8271205771613618,269.5839081919985,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.9573333333333334,0.9591465201465201,0.7757780903879318,204.46933704498224,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,23,19456,0,0.9573333333333334,0.9591465201465201,0.7757780903879318,262.2764945529634,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.966,0.96748757655782,0.8233256435319687,261.7479072760325,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,24,20480,2,0.9526666666666667,0.9555251186688496,0.7660250597507845,222.2564533909317,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.946,0.9498488864324945,0.7427122477486998,259.6884022039594,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,25,21504,1,0.9446666666666667,0.9482544057937221,0.7290186006876295,268.0915349390125,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.9493333333333334,0.9524500511172777,0.7497840926896447,255.0241974790115,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,26,22528,0,0.9446666666666667,0.9484935622077233,0.7336234824377313,254.22581834695302,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.9653333333333334,0.9661613420831697,0.8077555487096469,271.60662139905617,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,27,23552,2,0.9653333333333334,0.9661613420831697,0.8077555487096469,265.97127318999264,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.9553333333333334,0.956462556293408,0.7527044313772395,207.57551447302103,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,28,24576,1,0.9553333333333334,0.956462556293408,0.7527044313772395,263.6711905230768,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.954,0.9568809969513825,0.7750222281710959,268.8871077441145,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,29,25600,0,0.954,0.9568809969513825,0.7750222281710959,211.84188066399656,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.9686666666666667,0.9693709720213604,0.8257094905011013,224.28716378298122,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,30,26624,2,0.948,0.9507188432835819,0.734096900298577,216.0339863440022,124,196,142
