status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,4,1024,1,139,150,0.012177777777777777,0.954,0.9428318694910213,0.9569825783104435,0.7770978375899604,0.9677224074856877,0.9427315448165181,344.05424194200896,1.660254831891507,345.71449677390046
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,5,2048,2,139,150,0.012177777777777777,0.952,0.9290153899143613,0.954844349817144,0.7615061436964442,0.9446871134908333,0.9285840594337607,343.7328609190881,1.1763091280590743,344.9091700471472
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,6,3072,0,139,150,0.012177777777777777,0.9573333333333334,0.9287805489017269,0.959358448565338,0.7795740834426378,0.9511008824803385,0.928114666591984,330.1992299410049,1.1640640920959413,331.36329403310083
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,7,4096,1,139,150,0.012177777777777777,0.958,0.9418611933054655,0.9603440059860919,0.7898447618906402,0.9706187799748459,0.9416514624934076,323.0829768619733,1.9797624240163714,325.06273928598966
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,8,5120,2,139,150,0.012177777777777777,0.9506666666666667,0.9314577364457595,0.9538110997616617,0.7588488724019831,0.9644085398629573,0.9311572871449028,297.56428637204226,2.5465562249301,300.11084259697236
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,9,6144,0,139,150,0.012177777777777777,0.9546666666666667,0.9431997870774819,0.9575561457269323,0.7795008184186926,0.9714642076203299,0.943094064170358,352.2706465719966,1.3621529340744019,353.632799506071
success,IoT_Original_Distribution,QVE,ideal,full,3,6,0,42,1,126,142,,0.942,0.9393875346390494,0.9469454753124061,0.7390818032083202,0.9646694743214399,0.939382025096923,283.50417988793924,3.1234334210166708,286.6276133089559
success,IoT_Original_Distribution,QVE,ideal,full,3,6,1,123,2,126,142,,0.962,0.959959607345827,0.9642948135792173,0.8145445086835679,0.9903245502794608,0.9599563185778653,282.46335751505103,3.383048173971474,285.8464056890225
success,IoT_Original_Distribution,QVE,ideal,full,3,6,2,456,0,126,142,,0.9506666666666667,0.9537050083759961,0.9545365998879238,0.7741138661931201,0.9738648046383711,0.953697667991912,377.4623055589618,5.408852225053124,382.87115778401494
success,IoT_Original_Distribution,QVE,ideal,full,3,6,3,789,1,126,142,,0.9486666666666667,0.9335321653906972,0.9522169191565624,0.7540465406697309,0.9658541167629514,0.9333460817583823,391.9989851730643,2.2574482989730313,394.2564334720373
success,IoT_Original_Distribution,QVE,ideal,full,3,6,4,1024,2,126,142,,0.956,0.9439356222504032,0.9587066233386886,0.7843612123097239,0.9701751913954253,0.9438186851486957,393.71769506589044,1.1981650840025395,394.915860149893
