status,dataset,model,composition,n_maps,entanglement,optimization_level,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,0,42,0,0.9633333333333334,0.9622711876099478,0.7743518179294948,269.1782180760001,0.4628183219992934,269.6410363979994
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,1,123,1,0.98,0.9797373762256936,0.8799704396352747,268.5025812290005,0.55116265200013,269.0537438810006
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,2,456,2,0.9653333333333334,0.9653333333333334,0.7964711223834797,268.45947442599936,0.34283572399908735,268.80231014999845
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,3,789,0,0.966,0.9652593614006335,0.7928999164243136,259.86054025699923,1.9425620609981706,261.8031023179974
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,4,1024,1,0.9766666666666667,0.9763205551324363,0.8595409480811567,180.26266818099975,1.559243454999887,181.82191163599964
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,5,2048,2,0.968,0.9671312296835725,0.8038133758173323,261.36614891499994,2.350914733000536,263.7170636480005
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,6,3072,0,0.9746666666666667,0.9730865997749438,0.8426804207218528,259.8622236330011,1.779318595001314,261.64154222800244
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,7,4096,1,0.9673333333333334,0.9671757141784527,0.8064236407484556,264.7248465220018,1.0309901869986788,265.7558367090005
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,8,5120,2,0.9593333333333334,0.9584474714791891,0.7520152990028801,264.86996100599936,0.9551054620005743,265.82506646799993
success,IoT_Original_Distribution,QVE,2map,2,full,0,0.05,6,9,6144,0,0.9593333333333334,0.9595249006494136,0.7635515412349061,431.93427247,3.121196341000541,435.05546881100054
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,0,42,1,0.9466666666666667,0.9505238309052676,0.7472366777523624,480.4882653450004,4.360503150999648,484.84876849600005
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,1,123,2,0.9573333333333334,0.9600528430371128,0.7932687824298321,481.08861206300026,3.212014992001059,484.3006270550013
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,2,456,0,0.9433333333333334,0.9481651195580981,0.7456654643806729,556.8218297779986,6.905825973000901,563.7276557509995
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,3,789,1,0.954,0.9567779322274735,0.772956409598325,582.3125872519995,3.971477381999648,586.2840646339992
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,4,1024,2,0.952,0.9551646827188816,0.7678596108689535,581.2970574809988,4.203927975002443,585.5009854560012
success,IoT_Original_Distribution,QVE,3map,3,full,0,0.0,6,5,2048,0,0.9526666666666667,0.9549709715688568,0.7556867226603413,584.6777146040004,3.515602891000526,588.1933174950009
